tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors,cast,genres,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks,production_companies,tags
155535,Kill Heel,킬힐,,2022-03-09,https://image.tmdb.org/t/p/w500/lqEWuDcg9oRlEvuY5qIEgAg4yR.jpg,https://image.tmdb.org/t/p/original/yIso5hyQ9Np9iMhvvF18nbSc5WW.jpg,No Do-cheol,"Kim Ha-neul, Kim Sung-ryung, Lee Hye-young, Jung Eui-jae, Jeon No-min, Shin Joo-ah, Park So-Eun, Yoon Hyun-soo, Lee Yong-nyeo",Drama,1.0,14.0,60.0,"Set within the competitive power struggles of TV home shopping hosts, three hosts compete each other with intense desires to achieve success and gain fame in the industry field. Among them is Hyun, who has a mundane and just ordinary career. Because she does not get much shine as Ok-sun, she falls in anxiety.",2.872,5.3,3.0,,,KR,tvN,,
64176,The Woman Who Married Three Times,세번 결혼하는 여자,,2013-11-09,https://image.tmdb.org/t/p/w500/1wFgQhVnJVQQVmIsJzIl0spptad.jpg,,,"Han Jin-hee, Jang Hee-jin, Ha Seok-jin, Jo Han-sun, Song Chang-eui, Kim Ja-ok, Seo Young-hee, Uhm Ji-won, Kim Ji-young, Lee Ji-ah, Kim Jung-nan, Son Yeo-eun, Yoo Seo-jin","Drama, Family, Romance",1.0,40.0,60.0,"A story about a woman and her two adult daughters. Older sister Oh Hyun-soo is a pet products designer, while younger sister Oh Eun-soo gets remarried after a failed marriage.",2.865,6.0,1.0,,,KR,SBS,Samhwa Networks,
35815,The King’s Woman,왕의 여자,"historical figure, period drama, historical",2003-10-06,https://image.tmdb.org/t/p/w500/5p4ugXZjErfwDTNscqOIJvSMxIO.jpg,https://image.tmdb.org/t/p/original/1actwonml1sVotO5zGylBoqwrWb.jpg,,"Park Sun-young, Ji Sung, Kim Yu-seok, Lim Dong-jin, Hong Soo-hyun, Jung Tae-woo","War & Politics, Drama",1.0,42.0,48.0,"This drama centers around Lady Kim, a scheming concubine, and the events from the reign of King Seonjo to Prince Gwanghae, which were filled with acts of immorality and bloodshed; all in the name of protecting the throne.",2.858,7.0,1.0,,,KR,SBS,,"parksun-young jisung kimyu-seok limdong-jin hongsoo-hyun jungtae-woo historicalfigur perioddrama histor sb war&polit drama thi drama center around ladi kim, a scheme concubine, and the event from the reign of king seonjo to princ gwanghae, which were fill with act of immor and bloodshed; all in the name of protect the throne."
64801,Neighborhood’s Hero,동네의 영웅,,2016-01-23,https://image.tmdb.org/t/p/w500/aoyrRV2QJWNtwGLF7ggL2hLPqMo.jpg,https://image.tmdb.org/t/p/original/kUiiEa1nSVjeX8QPXBKLY7LqTFK.jpg,,"Park Si-hoo, Cho Seong-ha, Lee Soo-hyuk, Kwon Yu-ri, Yoon Tae-young, Jeong Man-sik, Song Jae-ho, Lee Han-wi, Ahn Suk-hwan, Kang Nam-Gil, Jin Kyung, Kim Bo-mi, Ji Il-joo, Choi Byung-mo ","Crime, Drama",1.0,16.0,,"Baek Shi-Yoon is an ex-secret agent. He is a well-trained human weapon. Hiding his past, he buys the bar ""Neighborhood"" and runs it is as the owner. He gets close to the neighborhood regulars at his bar and sympathizes with their pain. Baek Shi-Yoon meets a young man who works as a temporary employee. The young wants to become a police officer. Baek Shi-Yoon trains the young man as a secret agent and they fight together against evil.",3.941,6.4,8.0,,,KR,OCN,,
46967,Golden Fish,황금물고기,,2010-05-03,https://image.tmdb.org/t/p/w500/cv816DNDUoxhEWE6lF2h024eNNy.jpg,https://image.tmdb.org/t/p/original/qVWWZnHEKeZaXcDicI1z7wOyAvs.jpg,,"Park Sang-won, Lee Tae-gon, Jo Yoon-hee, So Yoo-jin, Park Ki-woong, Guzal Tursunova, Kim Soo-hyeon, Youn Yuh-jung",Drama,1.0,2.0,40.0,"Golden Fish is a 2010 South Korean television series starring Park Sang-won, Lee Tae-gon, Jo Yoon-hee, and So Yoo-jin. The daily drama aired on MBC on Mondays to Fridays at 20:15 from May 3 to November 11, 2010 for 133 episodes.",2.173,,,,,KR,MBC,MBC,
104246,CHIP-IN,십시일반,painter,2020-07-22,https://image.tmdb.org/t/p/w500/7U4eZV2RvwxGLwna77PpmwpkZt9.jpg,https://image.tmdb.org/t/p/original/8G8idOzt0RJEcwDphjkhzFKExPv.jpg,,"Kim Hye-jun, Oh Na-ra, Kim Jung-young, Han Soo-hyun, Choi Kyu-jin, Kim Si-eun, Nam Moon-chul, Lee Yun-hui, Cha Hee","Drama, Comedy, Mystery",1.0,16.0,60.0,"A painter gets diagnosed terminally ill. On his 58th birthday, he plans to share his last will and testimony. His great legacy and immense fortune slowly draw out his family's inner greed, causing a fierce mental battle amongst them. They are too many people around him who are only after his legacy, including his ex-wife Ji Sul Young, who has taken care of him, Kim Ji Hye, a former mistress and mother to his daughter, and Dokko Chul, a son from a different father. They face different outcomes by the different choices they make as their greed overwhelms them. What are the limits of human greed?",2.826,6.667,3.0,,,KR,MBC,,"kimhye-jun ohna-ra kimjung-young hansoo-hyun choikyu-jin kimsi-eun nammoon-chul leeyun-hui chahe painter mbc drama comedi mysteri a painter get diagnos termin ill. on hi 58th birthday, he plan to share hi last will and testimony. hi great legaci and immens fortun slowli draw out hi family' inner greed, caus a fierc mental battl amongst them. they are too mani peopl around him who are onli after hi legacy, includ hi ex-wif ji sul young, who ha taken care of him, kim ji hye, a former mistress and mother to hi daughter, and dokko chul, a son from a differ father. they face differ outcom by the differ choic they make as their greed overwhelm them. what are the limit of human greed?"
98104,Happy Ending,해피엔딩,,2012-04-23,https://image.tmdb.org/t/p/w500/gGdLAcHZOcdb05wCQs3QAXRVGF6.jpg,https://image.tmdb.org/t/p/original/hQl7WWnGNG5jtFuDQ8oCIKPFIqa.jpg,,"Park Jung-chul, So Yoo-jin, Choi Min-soo, Choi Bool-am, Shim Hye-jin, Kim So-eun","Drama, Family",1.0,24.0,65.0,"Doo Soo is a hotblooded local news reporter and a family man. Having lived his life for his family, he believed that he had been a good husband and father. Yet, the truth is that he was a tyrant at home, and due to his busy schedule, he had been unable to communicate with his family.",2.826,8.0,1.0,,,KR,JTBC,"Logos Film, DramaHouse",
157313,"First Love, Again",첫사랑 만 세번째,"reincarnation, romance, lgbt",2022-02-11,https://image.tmdb.org/t/p/w500/x5maoIlrWoYjxUmuidTrXYcdWUC.jpg,https://image.tmdb.org/t/p/original/pweX5o0ClXgnBPuuLH21744J6F6.jpg,,"Song Han-hee, Kim Jeong-seok, Jung Hyun-ji, Jin Gun, Jeon Chang Ha",Drama,1.0,6.0,25.0,"The popular web novelist Yeon Seok has one big secret. He has been living for 300 years in order to achieve his first love. He is searching for his first love, Ha Yeon, who suddenly appears in front of him as a 25-year-old man. Yeon Seok, who never thought his first love would be reborn as a man, pushes Ha Yeon away at first. However, because Ha Yeon is Yeon Seok's editor at Sin Bi books, Yeon Seok can’t escape Ha Yeon and they naturally grow closer over time.",2.824,6.0,1.0,,,KR,,,
92389,The Servant: The Untold Story of Bang-Ja,TV 방자전,,2011-11-05,https://image.tmdb.org/t/p/w500/4AEqEUq60lTH7qciB0y1Ad92I9J.jpg,,Bong Man-dae,"Yeo Hyun-soo, Lee Na-ra, Min Ji-hyeon, Yoon Ki-won, Lee Ah-hyeon",Drama,1.0,4.0,,,2.819,,,,,KR,OCN movies,,
39037,Flames of Desire,욕망의 불꽃,,2010-10-02,https://image.tmdb.org/t/p/w500/wIFXVt9jGN0LzSdebAgRrEok6X.jpg,,,"Seo Woo, Lee Soon-jae, Yoo Seung-ho, Sung Hyun-ah, Cho Jin-woong, Kim Hee-jung, Lee Bo-hee",Drama,1.0,50.0,,"Flames of Desire is a South Korean television series starring Shin Eun-kyung, Seo Woo, Yoo Seung-ho, Jo Min-ki, and Lee Soon-jae. It aired on MBC from October 2, 2010 to March 27, 2011 on Saturdays and Sundays at 21:45 for 50 episodes.

The early working title was A Woman Only Loves Once in a Lifetime.",4.696,8.0,1.0,,,KR,MBC,,
12534,I Really Really Like You,진짜 진짜 좋아해,,2006-04-08,https://image.tmdb.org/t/p/w500/2SgpzDczOGUbPKqGkPkWKeMTTte.jpg,,,"Ryu Jin, Eugene, Lee Min-ki, Geum Bo-ra, Kim Hee-jung, Jang Yong, Choi Bool-am, Kwon Ki-sun, Yoon Ji-hoo, Ryu Tae-joon, Kim Hye-ok, Jeong So-yeong, Jung Da-bin",Drama,1.0,34.0,50.0,"Love Truly is a 2006 South Korean television series starring Eugene, Lee Min-ki and Ryu Jin. It aired on MBC from April 8 to August 6, 2006 on Saturdays and Sundays at 19:55 for 34 episodes.",2.807,7.5,2.0,,,KR,MBC,,
64206,My Heart Twinkle Twinkle,내 마음 반짝반짝,"obsession, unrequited love, death, death of mother, power struggle, multiple couples, antihero",2015-01-17,https://image.tmdb.org/t/p/w500/rK01IVNOiFduOv7qSfpO8MiZTWb.jpg,https://image.tmdb.org/t/p/original/iD2lS4WJM42p79NH3zqbqRMA59E.jpg,,"Nam Bo-ra, Jang Shin-Young, Lee Duck-hwa, Yoon Mi-ra, Bae Soo-bin, Son Eun-seo, Ha Jae-sook, Geum Bo-ra, Lee Pil-mo, Oh Chang-seok, Jung Ae-ri, Cha Soo-yeon, Yang Hee-kyung, Moon Hee-kyung","Drama, Family, Romance",1.0,26.0,65.0,"Jinshim Original Fried Chicken restaurant is owned by Lee Jin-sam, who has three daughters Lee Soon-jin, Lee Soon-soo and Lee Soon-jung. Since their mother's death, eldest daughter Soon-jin has been running the restaurant and taking care of her father and younger sisters. She struggles to keep Jinshim afloat against its rival restaurant Woontak Chicken, which is managed by the ruthless Chun Woon-tak. Middle daughter Soon-soo is a pianist, but becomes heartbroken when her boyfriend breaks up with because of her poor background. Youngest daughter Soon-jung finds herself caught in love triangle between two men, Jang Soon-chul and Cha Do-hoon.",4.659,6.5,1.0,,,KR,SBS,Samhwa Networks,"nambo-ra jangshin-young leeduck-hwa yoonmi-ra baesoo-bin soneun-seo hajae-sook geumbo-ra leepil-mo ohchang-seok jungae-ri chasoo-yeon yanghee-kyung moonhee-kyung obsess unrequitedlov death deathofmoth powerstruggl multiplecoupl antihero sb drama famili romanc jinshim origin fri chicken restaur is own by lee jin-sam, who ha three daughter lee soon-jin, lee soon-soo and lee soon-jung. sinc their mother' death, eldest daughter soon-jin ha been run the restaur and take care of her father and younger sisters. she struggl to keep jinshim afloat against it rival restaur woontak chicken, which is manag by the ruthless chun woon-tak. middl daughter soon-soo is a pianist, but becom heartbroken when her boyfriend break up with becaus of her poor background. youngest daughter soon-jung find herself caught in love triangl between two men, jang soon-chul and cha do-hoon."
1321,The Snow Queen,눈의 여왕,,2006-11-13,https://image.tmdb.org/t/p/w500/sjnGw1w4VmhJyKREZocomurWsl3.jpg,,,"Hyun Bin, Sung Yu-ri, Lim Ju-hwan, Yoo In-young, Cheon Ho-jin, Kim Eung-soo, Goh Doo-shim","Drama, Romance",1.0,16.0,60.0,"A boxer who was previously a genius, and a rich girl who has a serious illness. Despite appearing not to have any connection, they are similar. Nothing can melt their heart of ice. What is the sunlight that can melt their frozen heart? If the answer is love, is it too cliché? Tae Woong`s love melted the heart of the ice princess, Bo Ra. Although this winter will be very cold and scary, winter is not the end of the seasons, but the beginning of the hope for a greater love.",2.785,7.833,3.0,,,KR,KBS2,,
69430,6 Persons Room,6 인실,"hospital, patient, sickness, medical drama",2014-12-31,https://image.tmdb.org/t/p/w500/aQ9ku0WsoqrFawIUrqc3fxQSYZx.jpg,https://image.tmdb.org/t/p/original/cioS6GCgI6uPZqN8vjWZzSCtoLG.jpg,,"Sung Hoon, Bae Min Hee, Kim Min-kyung, Kim So Jung, Baek Bo-ram, Lee Yong-nyeo","Drama, Mystery",1.0,5.0,14.0,"After the dramatic-looking accident, Min Soo goes to the 6-person hospital room. He wakes up surrounded by women themselves. We will learn about their stories, to the accompaniment of humor and mystery.",2.779,8.6,17.0,,,KR,NAVER TV,,"sunghoon baeminhe kimmin-kyung kimsojung baekbo-ram leeyong-nyeo hospit patient sick medicaldrama navertv drama mysteri after the dramatic-look accident, min soo goe to the 6-person hospit room. he wake up surround by women themselves. we will learn about their stories, to the accompani of humor and mystery."
64195,The Awl,송곳,"labor strike, labor rights, based on webcomic or webtoon",2015-10-24,https://image.tmdb.org/t/p/w500/6MRiSrbLoWLZndpfy8dNCys5A0x.jpg,https://image.tmdb.org/t/p/original/3ElGsLxmztbHk0gkXmHjYMsUXlg.jpg,Kim Sok-yun,"Ji Hyun-woo, Ahn Nae-sang, Hyun Woo, Yesung, Park Si-Hwan, Kim Ga-eun, Kim Hee-won, Kim Joong-ki",Drama,1.0,12.0,60.0,"The drama tells the story of average workers, who silently work hard on each one’s own task. They finally pull together as a team to fight through a difficult and unfair situation.

Lee Soo-In has the kind of temperament where he has to do the right thing no matter what. After his discharge from the military, he finds work at a large retail market. One day, his boss orders him to fire temporary employees at the store. Lee Soo-In refuses to do so and decides to join the labor union. He and the temporary employees struggle against unfair dismissals.

The drama is based on a webtoon of the same name, which is in turn inspired by real-life events that transpired in 2002 when union workers were unfairly fired from large supermarket chain Carrefour, and fought back.",3.082,9.0,2.0,,,KR,JTBC,,"jihyun-woo ahnnae-sang hyunwoo yesung parksi-hwan kimga-eun kimhee-won kimjoong-ki laborstrik laborright basedonwebcomicorwebtoon jtbc drama the drama tell the stori of averag workers, who silent work hard on each one’ own task. they final pull togeth as a team to fight through a difficult and unfair situation. lee soo-in ha the kind of tempera where he ha to do the right thing no matter what. after hi discharg from the military, he find work at a larg retail market. one day, hi boss order him to fire temporari employe at the store. lee soo-in refus to do so and decid to join the labor union. he and the temporari employe struggl against unfair dismissals. the drama is base on a webtoon of the same name, which is in turn inspir by real-lif event that transpir in 2002 when union worker were unfairli fire from larg supermarket chain carrefour, and fought back."
95620,Out of Breath,숨이 벅차,"coming out, lesbian relationship, lgbt, heartwarming",2019-08-04,https://image.tmdb.org/t/p/w500/eDQudqJtWBZLCGngSsOnW9YS4N6.jpg,https://image.tmdb.org/t/p/original/mKcJadrBMbAZxbhJDmg8IZs1zBD.jpg,,"Lim Ji-an, Choi Ji-won, Sohn Su-hyun","Drama, Comedy",1.0,3.0,14.0,"This queer web series from SOO NOT SUE Studio follows Ha-eun (Sohn Su-hyun), a South Korean woman who has just gone through a break-up with her girlfriend. Encouraged by her long-time friend Yu-bin (Choi Ji-won), Ha-eun downloads a dating app. Through the app, she mets Min-seo (Lim Ji-an), an out-and-proud lesbian who has just returned to Korea from Australia. As they get to know each other, Ha-eun reconsiders just why she lives her life so timidly.",2.776,8.7,3.0,,,KR,YouTube,SOO NOT SUE studio,"limji-an choiji-won sohnsu-hyun comingout lesbianrelationship lgbt heartwarm youtub drama comedi thi queer web seri from soo not sue studio follow ha-eun (sohn su-hyun), a south korean woman who ha just gone through a break-up with her girlfriend. encourag by her long-tim friend yu-bin (choi ji-won), ha-eun download a date app. through the app, she met min-seo (lim ji-an), an out-and-proud lesbian who ha just return to korea from australia. as they get to know each other, ha-eun reconsid just whi she live her life so timidly."
69418,Be Arrogant,도도하라,"romantic comedy, romance, business, relationship, fashion, short film",2014-10-27,https://image.tmdb.org/t/p/w500/xaTu0ZT6hlMxClwycJ8Ilt9Hria.jpg,https://image.tmdb.org/t/p/original/dgBGOSDm20usPborZesxvOqryI1.jpg,,"Yura, Shin So-yul, Yoo Min-kyu, Ko Se-won, Kyeon Mi-ri, An Young-mi, Bae Dong Sung","Drama, Comedy",1.0,10.0,21.0,"Hong Hara is a bright, energetic girl with a positive outlook on life. She is a sweet girl who believes that every time she falls in love, it would last forever. Hong Hara is in a relationship with No Cheol, a man no one cannot seem to resist, though he is not mature all the time. He is also the ex-boyfriend of Do Ra Hee, a girl who has spent the last ten years in the fashion business. After dating No Cheol for six years, she is now sick of men and her number one goal is to gain more money. Somehow Hong Hara ends up living and working with Do Ra Hee. The two women decide to launch their own online shopping mall. After struggling to make a living at the fast fashion mecca of Korea, Dongdaemun, they realize the potential in online shopping malls. However, the industry is filled with competitors, and the business partners soon learn about the challenges of running a small business.",2.776,4.0,1.0,,,KR,SBS Plus,SBS Plus,"yura shinso-yul yoomin-kyu kose-won kyeonmi-ri anyoung-mi baedongsung romanticcomedi romanc busi relationship fashion shortfilm sbsplu drama comedi hong hara is a bright, energet girl with a posit outlook on life. she is a sweet girl who believ that everi time she fall in love, it would last forever. hong hara is in a relationship with no cheol, a man no one cannot seem to resist, though he is not matur all the time. he is also the ex-boyfriend of do ra hee, a girl who ha spent the last ten year in the fashion business. after date no cheol for six years, she is now sick of men and her number one goal is to gain more money. somehow hong hara end up live and work with do ra hee. the two women decid to launch their own onlin shop mall. after struggl to make a live at the fast fashion mecca of korea, dongdaemun, they realiz the potenti in onlin shop malls. however, the industri is fill with competitors, and the busi partner soon learn about the challeng of run a small business."
135169,The Moment the Heart Shines,하트가 빛나는 순간,,2021-09-28,https://image.tmdb.org/t/p/w500/gYIVjK43p77d935GZZ8X5sn5q8m.jpg,https://image.tmdb.org/t/p/original/Mwz1XWRmEi7bw68aC1YaLjIe7p.jpg,,"Oh Jaewoong, Choi Ji-su, Subin, Shin So-hyun",Drama,1.0,13.0,,Depicts the story of teens in current era of digital and will show a heart-fluttering high school romance.,2.772,5.0,1.0,,,KR,EBS 1,,
76242,Return,리턴,"infidelity, psychopath, drug addiction, revenge, murder, thriller, tragic past, woman lawyer, police department",2018-01-17,https://image.tmdb.org/t/p/w500/goZ5BJiikilJMbR186Jx1IHdlDA.jpg,https://image.tmdb.org/t/p/original/u4YEGQIPhr9yN3Yo6qT1t7evcXO.jpg,,"Park Jin-hee, Ko Hyun-jung, Lee Jin-wook, Shin Sung-rok, Bong Tae-gyu, Park Ki-woong, Jung Eun-chae, Yoon Jong-hoon, Oh Dae-hwan, Kim Hee-jung, Kim Dong-young, Seo Hye-rin, Son Jong-hak","Mystery, Drama",1.0,34.0,31.0,"As a mysterious corpse gets found in the middle of nowhere, four upper-class individuals emerge as suspects.",2.772,4.9,5.0,,,KR,SBS,Studio S,"parkjin-he kohyun-jung leejin-wook shinsung-rok bongtae-gyu parkki-woong jungeun-cha yoonjong-hoon ohdae-hwan kimhee-jung kimdong-young seohye-rin sonjong-hak infidel psychopath drugaddict reveng murder thriller tragicpast womanlawy policedepart sb mysteri drama as a mysteri corps get found in the middl of nowhere, four upper-class individu emerg as suspects."
13998,Coma,코마,"nurse, horror, thriller, hospital, doctor, sibling, vengeance",2006-07-21,https://image.tmdb.org/t/p/w500/wcoS9eGppSJZuFbDtRuZjZiheI.jpg,https://image.tmdb.org/t/p/original/nQkWAdnoZ9bWxWwogWn7nGuaLjr.jpg,,"Lee Se-eun, Myung Ji Yun, Lee Jung Hun, Im Won-hee, Rie Young-zin, Cha Soo-yeon, Jung Jae-jin, Bae So Yeon, Bo-Hoon Jung, Han Tae-Il, Lee Ye Rim","Mystery, Drama",1.0,5.0,57.0,A horror-mystery set in a hospital that is being shut down due to its dubious practices.,2.768,4.0,1.0,,,KR,OCN,,leese-eun myungjiyun leejunghun imwon-he rieyoung-zin chasoo-yeon jungjae-jin baesoyeon bo-hoonjung hantae-il leeyerim nurs horror thriller hospit doctor sibl vengeanc ocn mysteri drama a horror-mysteri set in a hospit that is be shut down due to it dubiou practices.
31170,Drama City,드라마시티,,1984-11-30,,,,"Koo Hye-sun, Kim Jeong-hoon, Lee Min-ki, Jo In-sung",Drama,6.0,1.0,,"Drama City is the KBS to broadcast via KBS2TV in a collection of usually single episode short dramas, shown weekly. Each episode is a different story, and the cast changes every week.

1984's ""Drama Game"" lost its popularity several times since 1997, and the title, broadcast time was moved to late night hours. In 2007 MBC the longevity of a similar nature ""Best Theater"" that aired after stopping South Korea's broadcasting ""HDTV's Literature"" by abolishing in 2007 from the current terrestrial broadcasting was the only remaining act play series. And the type of material to test an experimental stage, but it was a classic in terms of audience and advertising revenue.

Due to operating losses in spring 2008 it was decided to abolish the target program. The director and writers, such as the abolition of all walks of life, but opposition to the decision, March 29, 2008. Previously, for the purpose of drama airing time two Bukkaji City and was made the first four episodes of ""TV City will live to regret for the things knowingly committing"" a ""special theme drama"" in the name of June 8, 2008, 9, 16 days, 9 15 are shown in episodes 1, 2009 Angkor was televised on New Year's holiday period.",2.767,10.0,1.0,,,,KBS2,,
105447,Loving You,사랑해 당신을,,1999-09-11,https://image.tmdb.org/t/p/w500/gD0jSQRgH0SPGsmefg4ciGehCkh.jpg,,Lee Jin-suk,"Kam Woo-sung, Sa Mi-ja, Park Chae-rim, Kim Yong-rim, Yang Geum-seok, Kil Yong-woo, Kim Ji-young, Cha Tae-hyun, Park Won-sook",Drama,1.0,16.0,,,2.755,,,,,KR,MBC,,
203774,New Normal Zine,뉴노멀진,office,2022-06-10,https://image.tmdb.org/t/p/w500/tpdumvGSuWOXhuMg50u8DUt40K2.jpg,https://image.tmdb.org/t/p/original/g4qYfYlVJPt5Vh6dpBjuPKQwAKA.jpg,,"Jung Hye-sung, Hwang Seung-eon, Jang Eui-soo, Lee Won-jeong","Comedy, Drama",1.0,12.0,20.0,"Ji-min is someone who aims for an analog life that is much slower in trend than the people around her. However, she joins New Normal Zine where Ro-ji who Ji-min started working together is the chief editor. There, Ji-min learns to expand her point of view by working at the front line of trendiness writing columns on different topics including sexual minorities, non-marriage, and more.",2.749,9.0,1.0,,,KR,,TVING,
43945,Syndrome,신드롬,medical drama,2012-02-13,https://image.tmdb.org/t/p/w500/p8hrQr5QsyyYP6n4mk8V50KbKux.jpg,,,"Han Hye-jin, Song Chang-eui, Cho Jae-hyun, Kim Sung-ryung, Kim Yu-seok, Im Won-hee, Jang Seong-won, Kim Dong-hyun, Yoon Ji-min","Drama, Romance",1.0,20.0,70.0,"Syndrome is a 2012 South Korean medical drama series, starring Han Hye-jin, Song Chang-eui and Park Gun-hyung. It is set in the world of neurosurgery where a medical student finds herself in a love triangle with two fellow doctors. The television series aired on jTBC from February 13 to April 17, 2012 on Mondays and Tuesdays at 21:55 for 20 episodes.",2.747,7.5,2.0,,,KR,JTBC,iWill Media,"hanhye-jin songchang-eui chojae-hyun kimsung-ryung kimyu-seok imwon-he jangseong-won kimdong-hyun yoonji-min medicaldrama jtbc drama romanc syndrom is a 2012 south korean medic drama series, star han hye-jin, song chang-eui and park gun-hyung. it is set in the world of neurosurgeri where a medic student find herself in a love triangl with two fellow doctors. the televis seri air on jtbc from februari 13 to april 17, 2012 on monday and tuesday at 21:55 for 20 episodes."
77319,Evergreen,그남자 오수,"coffee shop, romance, female police officer, cupid, barista",2018-03-05,https://image.tmdb.org/t/p/w500/bYXI3sU0kmaSDu5pzOzk2fhQRAL.jpg,https://image.tmdb.org/t/p/original/5oVfktvj7ltDTgg0qhOtff1LCBX.jpg,,"Jin Ye-ju, Lee Hye-Ran, Kim So-eun, Kang Tae-oh, Heo Jung-min, Park Na-Ye, Lee Jong-hyun, Park Geun-hyung, Jung Young-ju","Drama, Sci-Fi & Fantasy",1.0,16.0,60.0,"Oh Soo is a man in his 20's and works as a promising engineer in the IT field, a cafe owner and a barista. He is smart and handsome. He plays cupid for you men and women by using a mysterious pollen. Due to the pollen, he falls in love with Seo Yoo-Ri. She is also in her 20's and works as a police officer. She has a bright personality and supports her family by herself.",2.746,8.0,5.0,,,KR,OCN,IMTV,"jinye-ju leehye-ran kimso-eun kangtae-oh heojung-min parkna-y leejong-hyun parkgeun-hyung jungyoung-ju coffeeshop romanc femalepoliceoffic cupid barista ocn drama sci-fi&fantasi oh soo is a man in hi 20' and work as a promis engin in the it field, a cafe owner and a barista. he is smart and handsome. he play cupid for you men and women by use a mysteri pollen. due to the pollen, he fall in love with seo yoo-ri. she is also in her 20' and work as a polic officer. she ha a bright person and support her famili by herself."
138294,Find Me If You Can,숨은 그놈 찾기,,2021-11-09,https://image.tmdb.org/t/p/w500/cArtokRyzIOCJoiC9BmvWSPwK1C.jpg,https://image.tmdb.org/t/p/original/addDLwVn84MRaLsZc9u9DSUBlJB.jpg,,"Rocky, MJ, Han Gi-chan, Moonbin, Min Chae-eun","Drama, Mystery",1.0,8.0,30.0,"“Find Me If You Can” is a mystery, romance-thriller drama about a four-way love affair centering around Sun Jung, and her mission to find out who has been stalking her.  Sun Jung is caught in the middle of three man confessing to her; her lively long trusted friend, Seol Yoo Hwan, the ex-boyfriend, who is trying to get back together with her, and acting star, Choi Jung Sang, who boldly pursues whatever he wants.

On top of all that, Sun Jung is starting to receive a couple of suspicious messages making her question, who is the one watching her.",2.744,5.0,1.0,,,KR,YouTube,YouTube,
57564,Adolescence Medley,사춘기 메들리,"high school, friendship, based on comic, romance, school",2013-06-30,https://image.tmdb.org/t/p/w500/e9assHWMx9St2LikVgcdAKONPOw.jpg,https://image.tmdb.org/t/p/original/pvpkYidUsz69TilRg1DF03m1ui7.jpg,,"Kwak Dong-yeon, Lee Se-young, Kwak Jung-wook, Choi Tae-joon, Park Jeong-min, Bae Noo-ri, Yoon Park, Baek Sung-hyun, Jeong In-gi, Koh Soo-hee, Jung Su-young, Yoon Joo-sang, Ahn Ji-Hyun, Kim Dong-hee","Comedy, Drama",1.0,4.0,65.0,"A teen drama about high school students in a village high school. Jung Woo is a transfer student in Namil High School. After transferring schools 7 times, Jung Woo learns it is easiest not to make friends! ",2.744,5.7,3.0,,,KR,KBS2,,"kwakdong-yeon leese-young kwakjung-wook choitae-joon parkjeong-min baenoo-ri yoonpark baeksung-hyun jeongin-gi kohsoo-he jungsu-young yoonjoo-sang ahnji-hyun kimdong-he highschool friendship basedoncom romanc school kbs2 comedi drama a teen drama about high school student in a villag high school. jung woo is a transfer student in namil high school. after transfer school 7 times, jung woo learn it is easiest not to make friends!"
47085,Cruel Palace: War of Flowers,궁중잔혹사 – 꽃들의 전쟁,"historical, joseon dynasty",2013-03-23,https://image.tmdb.org/t/p/w500/jRLyrqb8wrFcmccsgSRnKvStXtA.jpg,,,"Kim Hyun-joo, Lee Duck-hwa, Go Won-hee, Jun Tae-Soo, Jung Sung-woon, Song Sun-mi, Lee Hae-eun",Drama,1.0,50.0,60.0,"There is no power struggle that is more cruel and vicious as among the concubines in a royal palace.

Jo So Yong is a beautiful but conniving royal concubine during the Joseon Dynasty who will stop at nothing to win the love and power of King In Jo. Although she is from the lower class, she uses her unparalleled beauty and wit to gain power and control over Joseon, even if it means getting rid of Crown Prince So Hyun so her son can be king.

When Lady Jo finally gets the power she wanted, it results in the bloodiest battle.",2.732,7.5,2.0,,,KR,JTBC,"SLL, DramaHouse","kimhyun-joo leeduck-hwa gowon-he juntae-soo jungsung-woon songsun-mi leehae-eun histor joseondynasti jtbc drama there is no power struggl that is more cruel and viciou as among the concubin in a royal palace. jo so yong is a beauti but conniv royal concubin dure the joseon dynasti who will stop at noth to win the love and power of king in jo. although she is from the lower class, she use her unparallel beauti and wit to gain power and control over joseon, even if it mean get rid of crown princ so hyun so her son can be king. when ladi jo final get the power she wanted, it result in the bloodiest battle."
132789,Unframed,언프레임드,anthology,2021-12-08,https://image.tmdb.org/t/p/w500/wvP80lvvea0QVeo2BHaCsL1xaDj.jpg,https://image.tmdb.org/t/p/original/sNO5kwfhHn1kb2LPpNEl8qXY9oE.jpg,"Lee Je-hoon, Park Jeong-min, Choi Hee-seo, Son Suk-ku",,Drama,1.0,4.0,33.0,Unframed is an omnibus film project made by four actors who each wrote and directed an episode for themselves.,2.73,,,,,KR,watcha,Hardcut,
