tmdb_id,name,original_name,keywords,airing_date,poster_img_url,background_img_url,directors_ids,cast_ids,genres_ids,number_of_seasons,number_of_episodes,episode_run_time,synopsis,popularity,average_rating,rating_count,next_episode_to_air,next_episode_air_date,origin_country,networks_ids,production_companies_ids
211239,The Love in Your Eyes,내 눈에 콩깍지,"restaurant, daughter–in–law",2022-10-03,https://image.tmdb.org/t/p/w500/gJnVJ3l4p1GDvGpwFedXhAJG3qE.jpg,https://image.tmdb.org/t/p/original/jLH03sLbkAGxrThdW6b2lrwwE4X.jpg,,"132148, 1420819, 2296845","18, 10751",1.0,100.0,30.0,"Depicts the second love of a rogue daughter-in-law who appears in a 30-year-old gomtang restaurant, and a confident single mother Young Ih who says anything no matter what.

Jang Kyung Joon, who has the charm of a black-and-white man. Even though he shows the coolness of self-restraint from a large company that doesn't show his emotions easily, he shows both sides of being friendly in front of Lee Young Ih. Lee Young Ih, a single mother of steel mentality and a daughter-in-law with a bad attitude. She is sometimes angry, but she is a colorful charmer full of justice. Kim Hae Mi, her mother's daughter who has both her work and love in her hands, and Jang Kyung Joon's fiancée. It forms a tense rivalry with Bae Nouri. Jang Se Joon, the half-brother of Jang Kyung Joon, who has a friendly personality.",48.32,,,24.0,2022-11-03,KR,829,
126035,"Nevertheless,","알고있지만,","love triangle, romance, love-hate relationship, playboy, friends with benefits, multiple couples, based on webcomic or webtoon, sexual content, steamy kiss",2021-06-19,https://image.tmdb.org/t/p/w500/pWIcIhpQibR1eDU0As4HRZeb8EL.jpg,https://image.tmdb.org/t/p/original/cPLtnxTlFpCIyH6AkGNuGCluvY1.jpg,2260701,"2112859, 1878952, 2934419, 1467384, 1671448, 3008522, 2265560, 3129872, 2298157, 3221236, 2208473, 2285866, 2758997, 2176671, 3221238, 3226667, 2308499, 3406371, 3481970",18,1.0,10.0,69.0,The intoxicating charm of a flirtatious art school classmate pulls a reluctant love cynic into a friends-with-benefits relationship.,46.555,7.6,53.0,,,KR,885,"86981, 119174, 131086"
132171,A Model Family,모범가족,,2022-08-12,https://image.tmdb.org/t/p/w500/eRtszL5XtARh2u5JMppmtEtxJmT.jpg,https://image.tmdb.org/t/p/original/5T5DZyn5aatu8qaXwA6wb0K32WY.jpg,1796973,"974270, 93999, 117504, 2078535, 240081, 147505, 528339, 3038410, 1576065, 1706709, 2240619, 3661512, 3682107","18, 80",1.0,10.0,45.0,"After unwittingly stealing money from a cartel, a cash-strapped professor finds the only way to save his broken family is by working as a drug courier.",46.383,7.4,33.0,,,KR,213,"113206, 126405"
61148,Empress Ki,기황후,"love triangle, romance, love, revenge, empress, cross dressing, battle, power struggle, political, smart female lead, female lead action scenes, melodrama, possessive male lead, strong female lead",2013-10-28,https://image.tmdb.org/t/p/w500/cH9PMmBkhtVMlCdi8fgvMqekNKi.jpg,https://image.tmdb.org/t/p/original/pefCiIoIrWglxwpoqIdnhL0IlGZ.jpg,989366,"83220, 17122, 1253391, 1257606, 545146, 20264, 1257622, 551682, 1257630, 232034, 127706, 1222951, 1349366, 1353857, 68904, 144135, 112785, 566375, 240081, 1418762, 3685588, 3685609, 1190220, 2150595, 3685645, 938262, 553704, 1991339, 3686549, 3686552, 123818, 1418762, 1344127, 1669141, 553714, 229947, 528339, 143541, 1043191, 1122779, 3686697, 3686721, 3686726, 1234596, 2097078, 3686767, 1497220, 3686777, 2469849, 3686810, 2372939, 3686822, 3686829","18, 10768",1.0,51.0,60.0,"A woman born in Korea navigates her way through love, war, politics and national loyalties to become a powerful empress in China's Yuan dynasty.",46.37,7.7,30.0,,,KR,97,"26511, 125444"
63990,Cheer Up!,발칙하게 고고,school,2015-10-05,https://image.tmdb.org/t/p/w500/w4Dot7TNl1FGfASGBx8nw8rrAOT.jpg,https://image.tmdb.org/t/p/original/xXnOLsx8SxVA6BxBpHzRQfQ0yJS.jpg,,"1257603, 1512476, 1466233, 1384687, 1512481, 1234596, 118977, 994300, 1190229, 1588284, 1614018","18, 35",1.0,12.0,60.0,"Despite their harsh educational environment, the cheerleading club has to keep it together for the students' sakes, and their own.",45.729,7.923,13.0,,,KR,342,63762
96462,It's Okay to Not Be Okay,사이코지만 괜찮아,"post traumatic stress disorder, illustrator, brotherhood, psychiatric hospital, antisocial personality disorder, anti social, caregiver, psychiatric ward, mental health, healing, traumatic childhood, dark fairy tale, autistic, female writer",2020-06-20,https://image.tmdb.org/t/p/w500/6CvvTWcw9vSf5Zpgeot2ppE0P2D.jpg,https://image.tmdb.org/t/p/original/uDadf0pmGDXgkiRP7xJICWkSHVV.jpg,2685737,"1251581, 1353829, 1983073, 998412, 1295461, 63441, 93996, 587632, 1334541, 2298157, 2736784, 16264, 3159475, 3105281, 3391312","18, 35",1.0,16.0,75.0,"Desperate to escape from his emotional baggage and the heavy responsibility he’s had all his life, a psychiatric ward worker begins to heal with help from the unexpected—a woman who writes fairy tales but doesn’t believe in them.",44.913,8.619,1054.0,,,KR,866,86418
48462,The Heirs,상속자들,"high school, friendship, love triangle, bullying, romance, school, sibling rivalry, rich man poor woman, cohabitation",2013-10-09,https://image.tmdb.org/t/p/w500/n4RX9QVXjHbMB31TDWqqRLjshgu.jpg,https://image.tmdb.org/t/p/original/asVatKAwDD1N5cx3v3GZkzdeVh0.jpg,,"1156197, 1245104, 1257671, 1330916, 582130, 1330917, 1257899, 1330918, 1257622, 1258630, 930417, 1256250, 1493043, 1254556, 1575015, 587632","35, 18",1.0,20.0,59.0,"Heirs follows a group of privileged, elite high school students as they are groomed to take over their families' business empires. These wealthy students seem to have everything under control–except their love lives. Kim Tan is heir to the Empire Group sent to study abroad in the U.S. In reality it's a form of exile, as his elder half-brother back home schemes to takes over the family business. While in the States, Kim Tan bumps into Cha Eun Sung, who's arrived from Korea in search of her older sister. He feels himself falling for her, never realizing that she's the daughter of his family's housekeeper. When his fiancée Rachel Yoo arrives to bring him back to Korea, his heart is torn between love and duty. Meanwhile, Rachel's half-brother Choi Young Do develops his own crush on Eun Sung. Who said being a rich, beautiful high school student was easy?",42.125,7.831,512.0,,,KR,156,"36220, 38369"
117376,Vincenzo,빈센조,"romance, mafia, lawyer",2021-02-20,https://image.tmdb.org/t/p/w500/dvXJgEDQXhL9Ouot2WkBHpQiHGd.jpg,https://image.tmdb.org/t/p/original/sf7NCqyVUNoyjYuwW5oJke1T1lH.jpg,2971576,"150698, 2067860, 1251647, 1336804, 87553, 1385609, 1203792, 1649157, 141857, 2992834, 2526744, 2663919, 2901663, 2992836, 2716546, 1254557, 2004692, 2663920, 2992833, 2160006, 1294525, 3682027","10759, 35, 18",1.0,20.0,81.0,"Vincenzo Cassano is an Italian lawyer and Mafia consigliere who moves back to Korea due to a conflict within his organization. He ends up crossing paths with a sharp-tongued lawyer named Cha-young, and the two join forces in using villainous methods to take down villains who cannot be punished by the law.",42.039,8.687,628.0,,,KR,866,"36226, 86418"
112833,Juvenile Justice,소년심판,"police, court, judge, victim, community, criminal, juvenile crime, juvenile detention center, young offender",2022-02-25,https://image.tmdb.org/t/p/w500/xH2wTVlsUlYeFEOVGFDaamHkMCm.jpg,https://image.tmdb.org/t/p/original/3Bqg7O20ZURRkOC8bLh82sDHgh5.jpg,1856374,"146245, 84788, 141548, 1572354, 1374543, 2089876, 2805080, 2431098, 1419852, 2934538","18, 80",1.0,10.0,61.0,A tough judge balances her aversion to minor offenders with firm beliefs on justice and punishment as she tackles complex cases inside a juvenile court.,41.704,8.279,43.0,,,KR,213,"116612, 125785"
66330,W: Two Worlds Apart,더블유,"surgeon, romance, parallel world, comics",2016-07-20,https://image.tmdb.org/t/p/w500/rBuCoS0VB9M6zkEUCvnVrfeF0J.jpg,https://image.tmdb.org/t/p/original/iOyiuJhKlKY4tVT8EfJ1GwnM2By.jpg,,"1095818, 240145, 1554866, 1407750, 1348599, 79574, 1347175, 1648169, 1671441, 1671444, 1671445, 1492581, 129973, 1260406, 1096576, 1257608, 1257667, 1671448, 1418762, 3121991, 3686767","18, 10765, 35",1.0,16.0,60.0,"W, a webtoon, is written and drawn by Yeon-joo's father and follows rich boy vigilante Chul as he attempts to find the culprit who murdered his family one fateful night. Despite the webtoon's popularity, Yeon-joo's father, Seong-moo, plans to abruptly end it by having Chul killed off.",41.469,8.5,737.0,,,KR,97,70599
194736,Curtain Call,커튼콜: 나무는 서서 죽는다,,2022-10-31,https://image.tmdb.org/t/p/w500/ilTsEVFY9m2yDgsMbpmAzkj9BU5.jpg,https://image.tmdb.org/t/p/original/9bezQN0m6v6GbDTJtmv9TiLizEq.jpg,,"83220, 1257899, 936000, 1020859, 1233094, 1762692, 462583, 1926495, 1418762","18, 10751",1.0,16.0,,A drama about an elderly woman from North Korea who doesn’t have much time left to live and a theatre actor who acts as her grandson in order to fulfill her final wish.,41.215,8.5,2.0,3.0,2022-11-07,KR,342,125444
47007,To the Beautiful You,아름다운 그대에게,"cross dressing, based on manga, gender disguise, track and field",2012-08-15,https://image.tmdb.org/t/p/w500/kltutuHuFMzvQ3LWbDFcOAebC12.jpg,https://image.tmdb.org/t/p/original/qPzBRXX8PhR1wykOJrmM1mLg7rf.jpg,,"1256325, 125736, 1299252, 1257899, 582130, 1257896, 1257671, 1251348, 1256348, 1257900, 96634, 939137, 1519279, 1540248, 1539733, 1545928, 2064247","35, 18",1.0,16.0,65.0,"Goo Jae-hee lives in the United States and one day sees a track and field competition on TV, and becomes attracted to one of the high jump competitors, Kang Tae-joon. She begins to idolize the young athlete and eventually transfers to Korea to attend the same school that Tae-joon attends after he suffers an accident that could potentially end his career. There is a catch, however: Tae-joon attends an all-boys high school and Jae-hee must disguise herself as a boy to enter.",41.092,7.471,17.0,,,KR,156,106106
5178,Stairway to Heaven,천국의 계단,"amnesia, romance, blindness",2003-12-03,https://image.tmdb.org/t/p/w500/o5hxzWnfIvBioeuLd8Io1Sg3EwG.jpg,https://image.tmdb.org/t/p/original/wqnsRNf3C7OSFxu83Lec14HkTt5.jpg,,"1233094, 62333, 77280, 1237976, 1238554, 1156197, 132148, 1238555, 1238556, 147588",18,1.0,20.0,60.0,"Song Ju and Jeong Seo who have lost a father and a mother respectively spend their childhood together like real siblings. Song Ju is there for Jeong Seo whenever she feels lonely and has a hard time, and Jeong Seo also relies a lot on Song Ju. However, after Jeong Seo's father gets married to Tae Mi Ra, Mi Ra and her daughter Yu Ri keep harassing Jeong Seo out of jealousy. Tae Hwa, Yu Ri's rough and wild older brother, has a crush on Jeong Seo who is pure and kind unlike him.",40.849,8.078,945.0,,,KR,156,36226
333,Jewel in the Palace,대장금,"medicine, food, doctor, chef, physician, joseon dynasty, korean cuisine",2003-09-15,https://image.tmdb.org/t/p/w500/oiDr9sZPluqKJH8o0vuX5Dh61dh.jpg,https://image.tmdb.org/t/p/original/mkmlUSTmOb2LI5A6aU1gHaRDElG.jpg,,"25001, 145989, 1248595, 592256, 1552872, 2068711, 2068712, 2068714, 3125663, 3125684, 1253449, 1010877, 1248765, 938258, 1245668, 1305674, 1622172, 1246516, 560082, 1856378, 1632258, 1622791, 87553, 1559863, 1305674, 1257142",18,1.0,54.0,80.0,"Starring Lee Young Ae, it tells the tale of an orphaned kitchen cook who went on to become the king's first female physician. In a time when women held little influence in society, young apprentice cook Jang Geum strives to learn the secrets of Korean cooking and medicine in order to cure the King of his various ailments. It is based on the true story of Jang-geum, the first female royal physician of the Joseon Dynasty. The main themes are her perseverance and the portrayal of traditional Korean culture, including Korean royal court cuisine and traditional medicine.",40.521,8.567,187.0,,,KR,97,
138947,Artificial City,공작도시,"greed, psychological thriller, conglomerate, tv news anchor, south korea, female centered plot",2021-12-08,https://image.tmdb.org/t/p/w500/wB5r70L0gf2XiTD8r5vy0YDtW7o.jpg,https://image.tmdb.org/t/p/original/t8M3mfkfvSjwmYO8QwJRgHYoeWQ.jpg,,"1299358, 84751, 92678, 3314352, 1615316, 587677, 135850, 2183220","18, 9648",1.0,20.0,64.0,"A mystery psychological thriller drama that depicts characters with various desires and different psychology, and their tangled relationships against the backdrop of a society that conceals their dark sides and is maintained through someone's sacrifice.",39.72,8.3,3.0,,,KR,885,"86981, 147214"
57647,Good Doctor,굿 닥터,"autism, hospital, doctor, medical drama",2013-08-05,https://image.tmdb.org/t/p/w500/4pR9FCgtCj8mYFLh7tb2avCwdOy.jpg,https://image.tmdb.org/t/p/original/uH24pUgaB9NWJYQxFrCqTCblHGe.jpg,,"929574, 1248204, 1261196, 1347778, 1267859, 1398346, 1255413, 509648, 560070, 87090, 1101372, 150697, 1664895, 913196, 1765534",18,1.0,20.0,60.0,"A man, who is an autistic savant, aspires to become a paediatrician. He overcomes societal discrimination and uses his exceptional abilities to achieve his dreams.",39.517,8.065,31.0,,,KR,342,36226
135340,Happiness,해피니스,"survival, apocalypse, zombie, disease, apartment building, illness, zombie apocalypse, virus, fake marriage, slow burn romance, smart male lead, apartment, strong female lead",2021-11-05,https://image.tmdb.org/t/p/w500/6JmB2ktLHvrQvyQGQBUA3kjdlSx.jpg,https://image.tmdb.org/t/p/original/5B0lno9NVrYS0LlaClKnn6PxvQ6.jpg,,"240145, 1330918, 1566012, 1421184, 1169315, 1791945, 2212350, 2487407, 1177278, 1993728, 2004692, 2228586, 2101538, 1134769, 2699059, 1335774, 2033111, 2505243","18, 9648, 10765",1.0,12.0,67.0,"A new type of deadly virus spread throughout the city, and the apartment where has different social classes of people is sealed off. With the fear of the virus, and the conflicts of the different classes, the residents have to spend and survive in the new habitation.",38.995,7.98,373.0,,,KR,"866, 3897",86418
99489,The Penthouse,펜트하우스,"jealousy, married couple, greed, family relationships, rivalry, revenge, betrayal, motherhood, penthouse, seoul, south korea, female centered plot",2020-10-26,https://image.tmdb.org/t/p/w500/33WzWRlmxjpW00zOGin6qrx6iqU.jpg,https://image.tmdb.org/t/p/original/lUseDQFZoge6GR1F6dGtaARiF7M.jpg,,"1241056, 148673, 105410, 1872629, 1293088, 69289, 84980, 570002, 1571617, 1523572, 1350087, 2774992, 913196, 93997, 2260418, 2987023, 2987021, 3095957, 3311106, 3217621","18, 9648",3.0,48.0,70.0,"A woman puts everything on the line to achieve her goal of being able to move into a luxury penthouse in the Gangnam District. In the process, she gradually finds herself turning into a monster.",38.861,8.6,174.0,,,KR,156,"38369, 70599"
68814,Strong Woman Do Bong Soon,힘쎈여자 도봉순,"love triangle, supernatural, gang, superhuman strength, rich man poor woman, father daughter relationship, boss/employee relationship, nice male lead, female lead action scenes, rich male lead, k-drama",2017-02-24,https://image.tmdb.org/t/p/w500/i7SnZmNClwtsRFknlXisc58Xkq3.jpg,https://image.tmdb.org/t/p/original/mYMoUAWlM3duYXrbQag0xxs7JbR.jpg,,"83036, 1330918, 1384687, 1578882, 1761412, 117349, 1336804, 1199744, 1633135, 1004565, 1278160, 1792586","35, 10759, 18",1.0,16.0,60.0,"Born with supernatural strength, Bong-soon fights evil and procures justice while getting tangled in a love triangle with her CEO boss and cop crush.",38.691,8.088,148.0,,,KR,885,"29249, 86981, 172185"
114118,My Roommate Is a Gumiho,간 떨어지는 동거,"based on comic, based on webcomic or webtoon",2021-05-26,https://image.tmdb.org/t/p/w500/ep3TFArcl7jYipJymsKp2zuGv1m.jpg,https://image.tmdb.org/t/p/original/SzDxajTesjhIsV3Zh7YrRti5yB.jpg,1463872,"1655398, 1413827, 3104322, 1311803, 1989398, 1859758, 3105281, 1875647","18, 10765",1.0,16.0,65.0,"To become a human, a 999-year-old Gumiho, Shin Woo-yeo needs to fill his fox bead with human energy before he turns 1,000 years old. One day, a college girl, Lee Dam accidentally swallows Woo-yeo's fox bead.",37.992,8.2,45.0,,,KR,866,"86418, 86981, 122699"
70593,Kingdom,킹덤,"kingdom, royal family, based on comic, horror, outbreak, thriller, zombie, crown prince, palace intrigue, historical drama, 16th century, joseon dynasty, busan, south korea",2019-01-25,https://image.tmdb.org/t/p/w500/AsICtiVtz4icMQQRwDvOzfaTzjK.jpg,https://image.tmdb.org/t/p/original/aFmqXViWzIKmhR8Cy4QDqPU6pIL.jpg,,"150125, 227638, 21688, 123820, 2159394, 1199744, 1872378, 564844, 552067, 83637","18, 9648",2.0,12.0,51.0,"In this zombie thriller set in Korea's medieval Joseon dynasty which has been defeated by corruption and famine, a mysterious rumor of the king’s death spreads, as does a strange plague that renders the infected immune to death and hungry for flesh. The crown prince, fallen victim to a conspiracy, sets out on a journey to unveil the evil scheme and save his people.",37.644,8.345,756.0,,,KR,213,87422
157208,Semantic Error,시맨틱 에러,"based on novel or book, lgbt, boys' love (bl), campus romance",2022-02-16,https://image.tmdb.org/t/p/w500/sHJ02veZB0sQ9ducWRSZUwdo16n.jpg,https://image.tmdb.org/t/p/original/g81vRf9XKuJT0GSO9PU2WS0fAM0.jpg,3457652,"3212104, 2885448, 3417158, 3096717, 3457656, 3666065, 3304605, 1447699",18,1.0,8.0,24.0,Chu Sang Woo is the epitome of an inflexible and strict rule-abiding person. Jang Jae Young is like a semantic error in the perfect world of Chu Sang Woo. Will Sang Woo be able to work with Jae Young as an artist and engineer?,37.586,8.476,21.0,,,KR,3898,110706
157161,Shadow Detective,형사록,"detective, mysterious man, psychological warfare",2022-10-26,https://image.tmdb.org/t/p/w500/bQlLY4OWGKKFCS1OwkIC9n6hsm7.jpg,https://image.tmdb.org/t/p/original/xuBxAntQIl4TK4KZEzkACFLZ7mT.jpg,,"141548, 1299287, 1206963, 1615316, 1287909, 552067","18, 80, 9648",1.0,8.0,60.0,A veteran detective who is about to retire unfolds a breathtaking psychological warfare with a mysterious man who follows his path while hiding his identity.,37.206,7.5,2.0,5.0,2022-11-09,KR,2739,86418
